370,16.627136,12.832842,8.733333,171.433742,9.015963,13.368095,1
371,15.74136,9.671468,4.723325,197.655428,2.71439,24.816042,1
372,17.007246,5.644083,4.834722,185.896894,9.746365,24.097966,1
381,8.906869,3.777092,-5.434591,149.701791,1.685042,19.674427,1
392,20.733657,13.194806,8.733333,159.324937,3.109393,13.222719,1
393,15.006489,12.266408,8.657195,149.17498,1.498958,13.247127,1
415,19.880241,10.775384,7.285944,199.865896,10.904173,24.546474,1
423,6.902296,1.362349,-8.640678,136.637757,3.94612,13.252436,1
424,8.639058,3.997072,-5.377974,192.422759,2.405947,20.131265,1
447,17.043471,10.129981,4.895781,165.441817,6.797364,23.686036,1
454,17.554694,6.365236,4.71793,21.013754,4.690725,24.850003,1
462,18.053582,10.826371,7.562424,151.57683,4.692268,13.688962,1
472,17.370625,11.4825,8.510094,17.180539,2.806739,13.294599,1
477,19.659728,10.250449,5.138845,176.877788,3.517115,21.969847,1
479,15.715753,6.385933,4.714873,156.344523,0.394248,24.869225,1
480,20.569537,9.666642,4.722727,29.693005,2.632858,24.819807,1
484,18.689239,14.177612,8.733333,168.799902,10.865401,24.190485,1
496,20.952144,6.242379,4.736408,194.461111,5.351929,24.733502,1
498,14.459421,12.493752,8.577683,172.019775,21.598033,13.272735,1
503,21.406786,13.049115,8.733333,186.718383,21.712389,13.222719,1
507,17.393184,14.097442,8.733333,177.527373,1.857308,13.222719,1
514,19.588923,10.815699,7.502121,199.076355,10.526945,20.769942,1
516,21.387834,14.905569,8.733333,21.687286,3.207725,13.222719,1
527,19.383456,13.992804,8.733333,6.054033,5.472955,13.222719,1
528,19.512688,14.591113,8.733333,139.262893,7.024635,13.222719,1
538,18.359474,10.071467,4.824627,13.232025,8.562242,24.165454,1
546,19.019855,11.323999,8.615687,22.786128,2.614772,13.26048,1
549,15.440066,10.316941,5.325244,10.1293,5.37011,20.554969,1
561,17.311574,12.325818,8.733333,21.609207,8.446097,13.222719,1
565,15.722864,11.536716,8.52406,161.080863,10.144664,16.15719,1
566,19.30185,5.951873,4.787367,140.170015,2.001157,24.410117,1
568,11.971569,11.326156,5.100902,10.43843,4.122424,22.248254,1
571,15.14496,11.856108,8.673627,191.706719,6.925237,13.24185,1
580,18.930672,14.848082,8.733333,33.738056,20.812197,13.481514,1
588,20.920473,12.383757,8.733333,130.101527,3.179592,19.228462,1
589,12.505512,11.849445,6.581448,145.325906,8.150687,14.223458,1
595,20.655274,10.179785,4.980457,185.258854,8.756114,23.106457,1
601,17.415825,12.76069,8.733333,11.190506,8.351316,13.222719,1
610,19.252898,12.981579,8.733333,17.079566,2.65118,13.222719,1
620,19.495902,12.677673,8.733333,41.40639,1.491281,23.137884,1
621,15.011286,11.079604,8.657774,155.005563,19.748224,20.088903,1
623,10.77156,3.701018,-4.740426,156.51013,5.91903,24.708101,1
631,12.679571,11.535436,5.488821,165.912361,4.513988,19.233471,1
636,6.429434,1.812894,-8.675279,139.826712,4.479032,13.24132,1
654,17.228078,9.527969,4.703766,164.465244,5.299906,24.938949,1
668,15.865965,9.604677,4.713501,24.182477,2.904854,24.877849,1
679,18.710769,13.968021,8.733333,6.414569,6.103652,13.222719,1
680,15.807784,10.929925,8.20707,165.428465,0.134372,13.406072,1
685,18.618987,14.765975,8.733333,187.535376,5.335359,13.222719,1
686,17.933271,12.884082,8.733333,9.557458,20.607039,13.633754,1
692,9.223955,0.463343,-5.072842,159.24907,5.935856,22.455091,1
709,17.696603,13.477292,8.733333,23.513097,6.858609,13.222719,1
714,17.752562,14.992374,8.733333,24.772101,8.709161,13.222719,1
718,13.453432,11.459356,5.51641,150.907328,6.337554,19.006787,1
726,6.918265,2.635035,-8.639412,187.663168,6.696879,13.252844,1
729,16.347682,10.130868,4.897048,190.950974,4.18056,23.677419,1
733,13.063726,11.183191,5.157117,13.71647,2.602774,21.834791,1
744,5.428843,0.806316,-8.724333,22.492476,5.32261,13.225599,1
747,16.625845,13.45787,8.733333,184.158022,6.6178,13.222719,1
761,16.139457,9.46605,4.696403,18.374367,4.10871,24.98507,1
768,17.660428,12.387133,8.733333,31.044324,21.788476,13.222719,1
777,19.996004,10.945642,8.318754,160.093675,3.166918,13.363698,1
779,13.527885,11.720656,5.652863,27.460732,7.433134,17.822727,1
793,19.819084,13.357135,8.733333,160.288348,21.659712,13.222719,1
795,12.368668,11.015116,4.814831,16.663189,4.704414,24.230772,1
800,15.701721,14.145122,8.721732,160.904175,20.926336,13.404672,1
813,19.974414,14.357504,8.733333,167.434127,8.423106,13.222719,1
818,16.78708,13.736033,8.733333,137.327563,8.177913,13.222719,1
820,18.941295,14.392386,8.733333,130.00815,3.88341,19.327424,1
821,19.437846,9.83611,4.749161,145.38291,2.849437,24.652787,1
826,13.553224,11.366102,5.639167,195.953045,9.617794,17.943211,1
831,16.118277,10.590691,6.418728,38.607963,3.449774,20.577727,1
836,14.642074,12.351867,8.606421,30.389416,6.834938,13.263466,1
839,17.393175,14.253331,8.733333,26.222941,3.160027,13.222719,1
843,14.549269,11.482752,7.15583,2.195818,0.668559,13.89649,1
861,18.49413,11.269006,8.646427,124.052007,8.851257,24.653839,1
866,16.792895,14.389371,8.733333,171.714106,4.87728,13.222719,1
889,20.255351,5.706688,4.835485,21.948474,5.567414,24.092859,1
913,6.426162,3.434655,-8.513265,41.520607,0.029872,23.268835,1
916,15.759182,12.387255,8.724978,134.292578,5.736002,14.175797,1
918,17.018116,14.942021,8.733333,33.953413,9.329866,13.585059,1
923,6.631664,0.069513,-8.661248,6.587979,7.437865,13.245825,1
925,16.376308,12.259548,8.733333,161.012646,7.490523,13.222719,1
932,13.863501,13.659714,8.47116,174.295304,9.908539,14.083613,1
166,12.919736,1.979599,-4.405282,198.848602,11.603547,43.137171,2
83,11.003418,8.778961,-0.0,171.751807,9.263526,40.0,2
650,5.967357,3.082413,-8.593288,38.180571,20.993375,25.13913,2
2,14.698109,13.586879,8.614814,86.302237,4.168373,40.0,2
754,20.452978,4.981393,4.568099,39.455788,21.844426,39.163365,2
220,20.83368,6.53548,4.696226,119.329421,17.95172,48.585849,2
301,17.417359,0.894283,-4.333333,38.68675,10.374493,36.877039,2
760,11.77238,11.421388,5.297503,138.768634,17.818104,37.424367,2
376,16.731653,1.809174,-4.333333,41.546124,12.520443,48.947076,2
915,19.459042,2.28567,-4.336124,26.762197,1.924314,27.107022,2
71,13.477877,12.610759,8.393752,115.210691,1.549892,29.784412,2
825,19.304493,10.181027,4.982862,11.530872,16.143004,46.018998,2
90,17.998655,8.517325,4.666667,53.976733,20.175248,42.607589,2
737,21.498653,8.95817,4.666667,127.17664,11.361513,42.461986,2
427,11.960151,6.601277,-0.0,1.166865,21.995436,40.0,2
791,18.731472,8.243102,4.666667,6.955348,13.112477,44.46997,2
196,15.658775,4.595242,2.783609,51.367071,1.85615,47.403867,2
926,16.255938,13.030421,8.733333,90.274971,3.038649,39.884135,2
512,15.298598,9.709672,4.728601,131.771296,9.633674,30.093322,2
751,11.66176,6.840865,-0.0,183.459761,7.724166,40.0,2
171,3.901165,3.521699,0.0,186.995817,5.371804,40.0,2
126,16.255938,13.030421,8.733333,90.274971,3.038649,39.884135,2
1,18.907009,12.220855,8.733333,134.454047,17.972046,34.192304,2
326,20.333106,5.988867,4.779939,177.084019,18.370604,38.078072,2
325,4.983178,0.907068,0.0,6.97314,10.432734,44.196037,2
773,5.899208,0.72671,-8.705717,8.450685,12.652966,35.103164,2
713,11.448104,10.603761,3.737473,194.07458,7.830287,30.013619,2
69,4.716048,2.23941,0.0,145.036471,9.5353,40.0,2
426,6.922549,4.21508,-3.143848,188.067331,19.279722,43.696878,2
884,10.94509,8.245854,-0.0,157.805785,1.24989,40.0,2
182,8.459148,4.444812,-2.073231,23.125176,3.090988,35.426426,2
634,14.810487,8.701355,4.49927,114.365927,19.276055,45.276908,2
608,21.756723,14.833674,8.733333,191.286911,14.020738,40.0,2
798,3.232797,1.327912,0.0,147.895901,0.30348,40.0,2
262,15.17729,13.27752,8.677381,127.864752,15.718376,46.36948,2
228,8.731312,1.666788,-5.316367,62.221928,3.91147,39.780905,2
328,6.947512,6.251992,-0.0,7.276406,9.102939,40.0,2
567,13.453938,12.127711,8.388592,174.447101,12.413914,34.078675,2
358,18.649728,1.920216,-4.333333,46.730629,1.435276,39.26963,2
37,16.56864,10.422429,5.728301,79.421769,8.995116,41.948075,2
619,19.809285,8.619918,4.666667,14.719127,10.87804,35.884969,2
464,5.024967,2.290818,-8.716642,85.860497,3.140791,40.0,2
408,21.418714,0.504058,-4.333333,185.497601,18.46358,43.512103,2
198,14.027321,7.661573,3.686226,132.352983,0.692119,33.772628,2
460,16.613043,0.536441,-4.333333,140.164946,11.261237,40.134644,2
6,14.621462,1.463106,-4.36266,106.456614,0.354636,41.428771,2
814,21.567229,7.280635,4.666667,194.299928,1.862282,25.17049,2
147,7.502812,3.598742,-6.394582,160.452314,10.723474,31.524343,2
185,18.153602,10.301632,5.277444,116.038367,7.756322,33.548722,2
380,17.528408,8.744796,4.666667,149.506732,3.131474,25.17049,2
609,13.644188,0.007836,-4.406215,88.908433,1.624521,49.792018,2
616,13.86197,3.417644,-4.395568,189.363333,19.656435,35.114485,2
712,19.012416,8.099731,4.666667,192.858346,2.902845,25.17049,2
87,13.673311,11.358003,5.795235,150.445594,16.029435,41.34952,2
155,17.648442,7.362961,4.666667,182.037566,19.201886,37.052779,2
741,19.47827,13.424125,8.733333,159.190997,19.217802,27.576381,2
149,18.605329,2.758617,-4.350243,145.772774,1.882149,27.028026,2
618,17.132206,13.512787,8.733333,190.762605,12.338848,33.739983,2
377,21.397056,8.842612,4.666667,43.856718,19.25072,44.573941,2
602,16.73746,8.408393,4.666667,163.371035,7.019492,25.17049,2
224,15.080249,2.772245,-4.350893,146.991185,19.781442,32.680211,2
200,20.657168,11.922471,8.721061,55.756804,18.385694,48.27702,2
246,21.846521,10.954963,8.386298,87.310956,6.121874,40.0,2
547,3.983478,3.64178,0.0,195.712777,8.363146,40.0,2
719,13.658994,12.273061,8.430765,111.62361,5.507543,31.396429,2
263,15.2112,13.699302,8.681141,183.467208,14.942832,40.0,2
581,21.95501,7.716352,4.666667,150.338918,2.014279,25.17049,2
662,15.54714,7.355359,4.674568,195.191504,9.473094,25.121351,2
111,9.111009,6.758124,-0.0,165.314796,20.658068,40.0,2
57,20.243195,14.396159,8.733333,55.775122,10.26865,34.918227,2
313,19.578671,14.594618,8.733333,151.029181,11.990108,32.036958,2
531,13.625212,10.443995,3.801061,178.007247,17.480967,45.888623,2
319,17.164102,1.252047,-4.333333,186.436671,19.24874,41.72899,2
534,20.54213,7.955163,4.666667,22.789728,11.385905,37.49539,2
890,17.998655,8.517325,4.666667,53.976733,20.175248,42.607589,2
24,14.702373,14.009899,8.615446,23.223703,15.10784,40.0,2
51,6.10056,4.140376,-4.094402,128.463047,19.839021,41.33747,2
676,15.872579,9.31438,4.68104,139.650785,5.32119,25.081028,2
540,16.457049,7.800787,4.666667,56.364048,17.987967,49.722573,2
58,11.796009,5.105786,-0.0,149.323444,5.588173,40.0,2
856,14.557681,7.475461,4.238231,101.199891,20.441724,49.903183,2
170,6.286198,0.896693,-8.684409,80.700278,9.535566,40.0,2
864,17.507954,10.486151,5.983553,18.069348,12.852427,35.693471,2
570,6.31497,3.240284,-8.558911,91.928402,7.810733,39.200609,2
604,16.593324,10.450008,5.839837,138.870112,15.79998,41.157552,2
753,21.365156,14.930846,8.733333,194.838297,15.591502,40.0,2
386,19.534763,14.739951,8.733333,191.508623,12.569859,34.758546,2
808,17.223722,8.203223,4.666667,189.246031,11.338251,37.278451,2
448,1.648665,0.10073,0.0,135.172324,20.918426,40.0,2
637,20.497862,12.940661,8.733333,159.251589,11.43817,28.771821,2
222,16.89498,13.850695,8.733333,140.41329,18.911056,29.886601,2
221,8.545251,4.666534,-1.297187,180.398162,2.163421,37.275473,2
691,19.338935,2.008969,-4.333378,22.806007,10.771627,36.150897,2
869,4.716048,2.23941,0.0,145.036471,9.5353,40.0,2
108,21.790781,9.811186,4.744786,38.197288,19.532941,38.674387,2
157,21.211832,5.065791,4.669588,86.473558,3.073164,48.409389,2
672,13.393544,1.231068,-4.418301,179.495978,6.777692,26.644474,2
344,19.940415,11.067871,8.723248,46.8236,1.526087,28.04315,2
14,21.567229,7.280635,4.666667,194.299928,1.862282,25.17049,2
903,9.136223,4.668226,-1.140008,189.621747,11.519025,49.401727,2
633,18.696431,13.924696,8.733333,114.13657,0.599505,30.283286,2
435,17.144578,3.610606,-4.395907,158.516333,21.725852,26.771371,2
583,15.613932,8.820391,4.672405,188.363559,11.218967,36.681651,2
502,17.374042,8.11109,4.666667,111.895481,7.87874,37.745104,2
184,17.540713,2.834325,-4.353895,60.869789,2.098289,43.930348,2
776,21.092281,7.891537,4.666667,166.74579,7.849318,25.17049,2
490,21.041434,6.752065,4.676074,197.497515,0.04924,25.111972,2
572,16.581092,14.239559,8.733333,158.009071,15.988312,40.0,2
122,16.967291,14.428471,8.733333,110.435005,6.566988,31.905775,2
137,21.424109,13.039383,8.733333,117.403833,9.834161,28.707802,2
632,13.899315,8.721697,3.546727,164.436439,9.66095,30.794707,2
243,16.524733,12.015219,8.733333,70.823293,2.025512,40.0,2
146,10.803348,1.1395,-4.57593,198.471795,10.958299,36.948824,2
848,19.023338,9.694695,4.726229,113.871637,12.260439,49.589482,2
613,15.196907,7.915201,4.689062,159.235813,0.4931,25.030966,2
803,16.428095,1.904802,-4.333333,138.880782,2.721256,27.122605,2
395,10.717924,8.915344,-0.0,164.478801,6.775693,40.0,2
928,17.879886,5.99674,4.778407,157.928741,18.846442,36.597067,2
660,14.599302,6.677747,4.280733,107.705115,2.421067,41.210712,2
15,20.669863,12.004207,8.733333,11.386577,16.145213,39.496205,2
852,21.218071,10.19554,5.011175,44.253146,9.229389,34.4895,2
740,15.981214,3.189023,-4.370866,130.162427,20.812448,37.644371,2
842,18.491214,5.723377,4.833042,122.925392,10.158232,36.525665,2
465,13.146029,5.116869,2.543002,191.268932,1.148918,34.152204,2
585,11.168861,2.997942,-4.513965,165.811182,6.953566,26.095331,2
646,15.009977,0.742989,-4.349639,52.102301,10.039716,39.353443,2
103,9.136223,4.668226,-1.140008,189.621747,11.519025,49.401727,2
611,18.414888,9.188497,4.672195,11.46803,21.595117,25.136116,2
888,13.990594,11.305936,6.257891,21.972341,11.754403,30.744626,2
687,18.731353,11.783385,8.672293,10.795532,18.924185,29.804794,2
734,11.330041,11.044012,4.716686,59.880077,0.858505,41.581364,2
286,16.648049,9.148,4.670331,41.669197,18.178748,44.821347,2
849,15.555085,10.640472,6.63848,12.280288,18.714936,30.977739,2
320,20.689406,1.997565,-4.333333,167.017647,2.662002,27.122605,2
644,16.525549,9.220701,4.674168,181.70518,8.170329,25.123841,2
524,19.495888,11.45257,8.531563,51.978856,10.256824,33.183133,2
473,8.596651,2.82993,-5.395687,100.099778,3.722363,39.154626,2
723,13.516659,0.85057,-4.412908,179.675265,4.758077,26.675097,2
119,12.224244,1.172633,-4.379033,29.531155,7.503429,26.866534,2
683,17.016328,12.906608,8.733333,49.213913,6.694566,29.605214,2
481,21.308701,9.714264,4.729413,123.963185,20.946757,40.746162,2
597,6.500011,2.845656,-8.639526,116.218646,1.422097,29.298988,2
84,10.94509,8.245854,-0.0,157.805785,1.24989,40.0,2
11,16.895326,2.364196,-4.337934,4.971047,16.729597,46.806638,2
142,18.714225,9.330827,4.682613,199.043196,16.416069,46.463909,2
391,19.604846,13.594622,8.733333,124.560558,10.285374,28.369466,2
252,9.125805,8.202086,-0.0,168.27382,4.480882,40.0,2
245,20.422458,13.932812,8.733333,87.331328,10.805208,47.331552,2
233,20.841224,9.042646,4.667236,1.866502,21.056468,25.166954,2
642,15.726778,9.448251,4.694355,135.075064,12.470938,41.645907,2
867,18.865437,8.208233,4.666667,182.213411,4.817871,25.17049,2
62,11.633148,3.826427,-4.46262,120.052429,4.000482,38.454967,2
513,11.572862,8.158289,-0.0,180.269625,7.708368,40.0,2
698,14.678335,9.722976,4.362719,18.479692,16.472434,47.848638,2
606,16.665062,12.230958,8.733333,108.655989,2.169865,32.656907,2
673,17.159492,1.585641,-4.333333,99.929756,8.851999,44.790141,2
199,12.848734,12.264416,8.443303,33.921763,18.3789,32.425929,2
645,7.460092,5.436172,-0.0,149.439389,1.721032,40.0,2
693,14.978235,14.087126,8.653576,123.570117,21.774283,25.005453,2
30,15.042119,2.5678,-4.348994,37.155653,9.684112,31.615823,2
117,17.621128,8.075137,4.666667,114.198215,0.501571,37.221759,2
192,20.077833,11.63569,8.591082,3.334943,16.542449,38.136177,2
520,19.889357,0.953871,-4.333333,192.392932,12.450033,48.064721,2
456,16.078931,11.552396,8.535071,168.217266,18.320593,32.64158,2
172,20.725183,5.297379,4.712156,95.896909,9.437128,45.022311,2
354,21.109942,8.086897,4.666667,162.058958,17.99351,39.968682,2
411,16.194838,7.962964,4.666667,32.57978,16.727554,45.171252,2
187,16.103764,5.527269,4.788694,180.241619,12.873996,42.830776,2
851,6.10056,4.140376,-4.094402,128.463047,19.839021,41.33747,2
811,16.895326,2.364196,-4.337934,4.971047,16.729597,46.806638,2
622,14.790039,8.789806,4.477692,182.837564,6.348437,26.304607,2
248,15.814061,8.677876,4.668155,9.92638,6.321691,25.161239,2
291,9.570807,2.743837,-4.963858,171.379266,12.483461,49.831383,2
53,12.10853,9.82647,0.325684,167.411289,7.878824,39.334247,2
133,8.320241,2.727705,-5.588074,65.737922,10.419595,43.19722,2
577,18.139086,11.532814,8.521278,101.358905,1.154682,35.445769,2
483,18.614831,9.536801,4.704946,89.131242,0.68012,48.218118,2
412,18.041792,9.816686,4.745742,167.681154,12.850263,42.950419,2
56,14.557681,7.475461,4.238231,101.199891,20.441724,49.903183,2
4,14.616501,13.700638,8.602531,51.356913,18.061923,47.188993,2
508,21.652496,9.683278,4.724795,39.74735,11.687587,42.543539,2
694,12.278198,4.519591,-0.473203,14.042705,4.040865,39.032241,2
167,17.269648,14.130759,8.733333,170.970337,15.949823,40.0,2
413,11.84938,6.114288,-0.0,33.512186,8.864935,40.0,2
669,10.52885,6.255434,-0.0,183.153141,9.962093,40.0,2
553,14.067887,10.251238,3.880824,46.059833,5.476231,42.081169,2
491,19.422687,6.880882,4.669085,31.809511,8.353927,25.15546,2
482,16.673416,10.185251,4.99106,52.124736,21.468787,39.385845,2
500,10.124033,9.201911,-0.0,126.38616,6.235772,47.429991,2
794,18.449817,11.984404,8.731449,69.300398,19.490338,47.910642,2
430,13.966769,13.130574,8.49077,46.596307,11.983014,45.011998,2
824,14.702373,14.009899,8.615446,23.223703,15.10784,40.0,2
682,14.757353,0.951068,-4.358012,169.342192,9.612521,26.984555,2
922,16.967291,14.428471,8.733333,110.435005,6.566988,31.905775,2
787,14.773671,9.117989,4.460455,197.837162,14.69789,49.518588,2
101,21.763916,2.432735,-4.339415,167.651118,18.826982,42.988034,2
280,13.013578,2.967147,-4.408908,121.486522,7.334199,38.746796,2
302,18.395751,10.229579,5.0868,150.884916,11.945817,37.654972,2
294,19.552764,0.430112,-4.333333,195.797093,21.111404,27.122605,2
441,9.341854,3.821852,-5.347786,58.092498,0.300422,37.269828,2
765,15.158123,13.577021,8.675159,21.112226,17.099113,36.29918,2
97,16.044459,8.532355,4.666667,182.329485,17.093844,43.584188,2
492,20.178337,9.929171,4.765516,47.375957,19.896925,40.406705,2
666,20.430161,3.12692,-4.367753,73.006525,9.921197,49.987367,2
204,11.132492,7.992384,-0.0,176.067572,7.072408,40.0,2
919,12.224244,1.172633,-4.379033,29.531155,7.503429,26.866534,2
510,20.314037,9.589754,4.711523,198.43506,16.254111,47.03847,2
584,8.828683,2.321285,-5.262179,3.434508,13.527878,42.953963,2
365,13.372187,2.856499,-4.419783,46.956528,11.766298,48.394427,2
756,7.937732,0.930678,-5.953702,59.470859,2.498459,34.381723,2
394,17.134957,3.91092,-4.416725,25.107246,15.713333,49.739193,2
201,17.450629,9.664772,4.722442,39.644359,1.096865,34.364267,2
911,9.111009,6.758124,-0.0,165.314796,20.658068,40.0,2
100,15.603911,5.05684,4.672637,17.733168,13.447217,45.907548,2
42,18.491214,5.723377,4.833042,122.925392,10.158232,36.525665,2
521,13.244055,6.0687,2.70013,149.221094,20.495555,33.692379,2
29,12.618033,9.832168,1.569744,192.432206,8.777855,36.655909,2
216,13.815802,2.921464,-4.397245,162.795385,6.577212,26.763804,2
600,13.38928,0.824612,-4.418594,172.924403,17.848983,46.521892,2
582,18.099835,13.264215,8.733333,73.670168,19.985644,40.297045,2
804,14.616501,13.700638,8.602531,51.356913,18.061923,47.188993,2
689,7.290951,2.664037,-7.306979,136.295703,10.54722,28.274381,2
345,12.760654,4.036791,-3.200697,148.073094,6.13326,32.077143,2
173,18.647091,12.317911,8.733333,46.358322,0.223904,27.707342,2
269,10.241047,2.048297,-4.720182,78.610351,5.911672,48.135407,2
357,15.167111,2.671987,-4.347191,136.11324,19.793615,32.426755,2
653,18.416215,0.639786,-4.333333,14.672338,11.294008,39.130229,2
476,12.471489,8.643141,1.250697,180.933296,10.746685,43.748555,2
446,20.742283,11.707795,8.633916,40.739775,10.923821,35.412148,2
664,19.925549,13.108911,8.733333,65.248915,5.745876,37.574467,2
708,6.993436,4.962435,-0.109497,132.355239,9.74028,42.555892,2
614,15.435911,7.192851,4.678442,138.238267,1.184294,25.097224,2
383,18.318727,9.256363,4.676667,67.626463,10.043553,46.997032,2
323,13.415005,12.470696,8.379914,116.549361,4.793033,29.138721,2
690,15.253867,5.978842,4.781913,119.725705,12.429914,49.594712,2
306,17.293327,1.45095,-4.333333,163.800117,2.411917,27.122605,2
809,20.084017,14.362603,8.733333,181.288653,11.979483,31.981457,2
789,11.819991,1.572199,-4.366051,138.974642,12.110898,46.176421,2
901,21.763916,2.432735,-4.339415,167.651118,18.826982,42.988034,2
819,18.813468,11.88311,8.710609,143.886551,18.220736,32.960275,2
168,17.520796,14.342018,8.733333,192.480788,13.363147,37.806147,2
629,20.136046,13.361282,8.733333,45.562141,13.649354,49.908553,2
46,13.6839,7.346466,3.297574,47.073355,4.719269,45.11171,2
337,15.909212,5.586146,4.811359,77.238228,10.070585,48.026401,2
543,14.82012,8.791381,4.509458,151.182824,20.291876,26.12129,2
257,16.496783,10.187033,4.994528,45.241728,4.250451,34.823588,2
52,21.218071,10.19554,5.011175,44.253146,9.229389,34.4895,2
562,16.674196,6.448821,4.706711,91.975126,5.724523,47.142014,2
802,14.698109,13.586879,8.614814,86.302237,4.168373,40.0,2
110,17.911706,11.222274,8.669639,78.682301,19.773568,44.24063,2
697,19.501457,7.006023,4.666667,157.778264,7.303076,25.17049,2
526,14.548971,11.579706,7.260643,108.040808,12.5239,49.920149,2
897,16.044459,8.532355,4.666667,182.329485,17.093844,43.584188,2
882,13.817024,12.462429,8.461833,165.996486,16.825326,37.177427,2
414,18.316594,12.299718,8.733333,100.440123,11.220887,45.056469,2
858,11.796009,5.105786,-0.0,149.323444,5.588173,40.0,2
93,10.93846,7.961963,-0.0,142.081737,1.51356,40.0,2
94,12.485147,11.687508,5.83707,62.371989,4.03762,36.670451,2
153,21.106612,13.540742,8.733333,14.648687,18.955107,29.609832,2
703,6.675103,5.218188,-0.0,139.639953,5.531096,40.0,2
525,20.521495,9.418446,4.690964,192.398753,5.726998,25.019081,2
9,20.084017,14.362603,8.733333,181.288653,11.979483,31.981457,2
367,16.258164,6.910889,4.668067,10.287211,1.50416,25.161785,2
193,18.899776,7.301874,4.666667,160.184176,5.319309,25.17049,2
453,21.77068,6.936737,4.667511,160.104553,9.372899,25.165242,2
406,21.580537,10.498318,6.032546,70.002784,5.289318,40.0,2
5,10.955766,9.485389,-0.0,1.95173,14.033748,68.333333,3
7,10.037773,4.177473,-3.780947,55.878393,19.711002,50.696989,3
10,18.862776,14.473328,8.733333,78.536915,13.341729,63.47095,3
16,3.841922,2.128295,0.0,90.064763,7.303765,68.268108,3
17,12.069793,6.326419,0.211387,116.49406,18.47449,62.226541,3
22,8.427097,0.535675,-5.509081,74.769533,19.357439,69.419681,3
32,3.745589,0.477493,0.0,68.328821,7.172754,66.339246,3
