370,16.627136,12.832842,8.733333,171.433742,9.015963,13.368095,1
371,15.74136,9.671468,4.723325,197.655428,2.71439,24.816042,1
372,17.007246,5.644083,4.834722,185.896894,9.746365,24.097966,1
381,8.906869,3.777092,-5.434591,149.701791,1.685042,19.674427,1
392,20.733657,13.194806,8.733333,159.324937,3.109393,13.222719,1
393,15.006489,12.266408,8.657195,149.17498,1.498958,13.247127,1
415,19.880241,10.775384,7.285944,199.865896,10.904173,24.546474,1
423,6.902296,1.362349,-8.640678,136.637757,3.94612,13.252436,1
424,8.639058,3.997072,-5.377974,192.422759,2.405947,20.131265,1
447,17.043471,10.129981,4.895781,165.441817,6.797364,23.686036,1
454,17.554694,6.365236,4.71793,21.013754,4.690725,24.850003,1
462,18.053582,10.826371,7.562424,151.57683,4.692268,13.688962,1
472,17.370625,11.4825,8.510094,17.180539,2.806739,13.294599,1
477,19.659728,10.250449,5.138845,176.877788,3.517115,21.969847,1
479,15.715753,6.385933,4.714873,156.344523,0.394248,24.869225,1
480,20.569537,9.666642,4.722727,29.693005,2.632858,24.819807,1
484,18.689239,14.177612,8.733333,168.799902,10.865401,24.190485,1
496,20.952144,6.242379,4.736408,194.461111,5.351929,24.733502,1
498,14.459421,12.493752,8.577683,172.019775,21.598033,13.272735,1
503,21.406786,13.049115,8.733333,186.718383,21.712389,13.222719,1
507,17.393184,14.097442,8.733333,177.527373,1.857308,13.222719,1
514,19.588923,10.815699,7.502121,199.076355,10.526945,20.769942,1
516,21.387834,14.905569,8.733333,21.687286,3.207725,13.222719,1
527,19.383456,13.992804,8.733333,6.054033,5.472955,13.222719,1
528,19.512688,14.591113,8.733333,139.262893,7.024635,13.222719,1
538,18.359474,10.071467,4.824627,13.232025,8.562242,24.165454,1
546,19.019855,11.323999,8.615687,22.786128,2.614772,13.26048,1
549,15.440066,10.316941,5.325244,10.1293,5.37011,20.554969,1
561,17.311574,12.325818,8.733333,21.609207,8.446097,13.222719,1
565,15.722864,11.536716,8.52406,161.080863,10.144664,16.15719,1
566,19.30185,5.951873,4.787367,140.170015,2.001157,24.410117,1
568,11.971569,11.326156,5.100902,10.43843,4.122424,22.248254,1
571,15.14496,11.856108,8.673627,191.706719,6.925237,13.24185,1
580,18.930672,14.848082,8.733333,33.738056,20.812197,13.481514,1
588,20.920473,12.383757,8.733333,130.101527,3.179592,19.228462,1
589,12.505512,11.849445,6.581448,145.325906,8.150687,14.223458,1
595,20.655274,10.179785,4.980457,185.258854,8.756114,23.106457,1
601,17.415825,12.76069,8.733333,11.190506,8.351316,13.222719,1
610,19.252898,12.981579,8.733333,17.079566,2.65118,13.222719,1
620,19.495902,12.677673,8.733333,41.40639,1.491281,23.137884,1
621,15.011286,11.079604,8.657774,155.005563,19.748224,20.088903,1
623,10.77156,3.701018,-4.740426,156.51013,5.91903,24.708101,1
631,12.679571,11.535436,5.488821,165.912361,4.513988,19.233471,1
636,6.429434,1.812894,-8.675279,139.826712,4.479032,13.24132,1
654,17.228078,9.527969,4.703766,164.465244,5.299906,24.938949,1
668,15.865965,9.604677,4.713501,24.182477,2.904854,24.877849,1
679,18.710769,13.968021,8.733333,6.414569,6.103652,13.222719,1
680,15.807784,10.929925,8.20707,165.428465,0.134372,13.406072,1
685,18.618987,14.765975,8.733333,187.535376,5.335359,13.222719,1
686,17.933271,12.884082,8.733333,9.557458,20.607039,13.633754,1
692,9.223955,0.463343,-5.072842,159.24907,5.935856,22.455091,1
709,17.696603,13.477292,8.733333,23.513097,6.858609,13.222719,1
714,17.752562,14.992374,8.733333,24.772101,8.709161,13.222719,1
718,13.453432,11.459356,5.51641,150.907328,6.337554,19.006787,1
726,6.918265,2.635035,-8.639412,187.663168,6.696879,13.252844,1
729,16.347682,10.130868,4.897048,190.950974,4.18056,23.677419,1
733,13.063726,11.183191,5.157117,13.71647,2.602774,21.834791,1
744,5.428843,0.806316,-8.724333,22.492476,5.32261,13.225599,1
747,16.625845,13.45787,8.733333,184.158022,6.6178,13.222719,1
761,16.139457,9.46605,4.696403,18.374367,4.10871,24.98507,1
768,17.660428,12.387133,8.733333,31.044324,21.788476,13.222719,1
777,19.996004,10.945642,8.318754,160.093675,3.166918,13.363698,1
779,13.527885,11.720656,5.652863,27.460732,7.433134,17.822727,1
793,19.819084,13.357135,8.733333,160.288348,21.659712,13.222719,1
795,12.368668,11.015116,4.814831,16.663189,4.704414,24.230772,1
800,15.701721,14.145122,8.721732,160.904175,20.926336,13.404672,1
813,19.974414,14.357504,8.733333,167.434127,8.423106,13.222719,1
818,16.78708,13.736033,8.733333,137.327563,8.177913,13.222719,1
820,18.941295,14.392386,8.733333,130.00815,3.88341,19.327424,1
821,19.437846,9.83611,4.749161,145.38291,2.849437,24.652787,1
826,13.553224,11.366102,5.639167,195.953045,9.617794,17.943211,1
831,16.118277,10.590691,6.418728,38.607963,3.449774,20.577727,1
836,14.642074,12.351867,8.606421,30.389416,6.834938,13.263466,1
839,17.393175,14.253331,8.733333,26.222941,3.160027,13.222719,1
843,14.549269,11.482752,7.15583,2.195818,0.668559,13.89649,1
861,18.49413,11.269006,8.646427,124.052007,8.851257,24.653839,1
866,16.792895,14.389371,8.733333,171.714106,4.87728,13.222719,1
889,20.255351,5.706688,4.835485,21.948474,5.567414,24.092859,1
913,6.426162,3.434655,-8.513265,41.520607,0.029872,23.268835,1
916,15.759182,12.387255,8.724978,134.292578,5.736002,14.175797,1
918,17.018116,14.942021,8.733333,33.953413,9.329866,13.585059,1
923,6.631664,0.069513,-8.661248,6.587979,7.437865,13.245825,1
925,16.376308,12.259548,8.733333,161.012646,7.490523,13.222719,1
932,13.863501,13.659714,8.47116,174.295304,9.908539,14.083613,1
25,19.304493,10.181027,4.982862,11.530872,16.143004,46.018998,2
776,21.092281,7.891537,4.666667,166.74579,7.849318,25.17049,2
900,15.603911,5.05684,4.672637,17.733168,13.447217,45.907548,2
583,15.613932,8.820391,4.672405,188.363559,11.218967,36.681651,2
326,20.333106,5.988867,4.779939,177.084019,18.370604,38.078072,2
622,14.790039,8.789806,4.477692,182.837564,6.348437,26.304607,2
827,15.360904,11.146987,8.696152,56.964745,8.356456,33.697171,2
298,12.111518,10.690417,3.91427,181.890911,20.061576,29.229302,2
30,15.042119,2.5678,-4.348994,37.155653,9.684112,31.615823,2
147,7.502812,3.598742,-6.394582,160.452314,10.723474,31.524343,2
58,11.796009,5.105786,-0.0,149.323444,5.588173,40.0,2
703,6.675103,5.218188,-0.0,139.639953,5.531096,40.0,2
150,6.819592,3.599288,-8.47197,99.670717,1.482433,36.083645,2
473,8.596651,2.82993,-5.395687,100.099778,3.722363,39.154626,2
331,9.87622,4.379761,-2.420285,28.781666,2.910277,34.5023,2
617,17.565923,7.471414,4.666667,104.038064,10.248042,42.423665,2
765,15.158123,13.577021,8.675159,21.112226,17.099113,36.29918,2
854,7.645853,2.439176,-6.397811,194.215046,10.757725,32.113758,2
756,7.937732,0.930678,-5.953702,59.470859,2.498459,34.381723,2
134,9.686054,3.957044,-5.283096,130.023605,20.89354,33.766398,2
387,11.479034,10.953732,4.580303,178.566664,13.831254,48.116996,2
340,6.015837,5.092401,-0.0,37.618415,8.826837,43.594432,2
587,11.995614,11.230586,4.945223,107.749303,18.713509,47.906076,2
63,14.099209,7.589356,3.764001,34.5209,18.837525,42.80629,2
452,11.96847,0.017266,-4.370462,119.88765,10.028561,39.171133,2
754,20.452978,4.981393,4.568099,39.455788,21.844426,39.163365,2
213,12.595643,7.06385,1.522399,175.43635,21.402749,36.764646,2
325,4.983178,0.907068,0.0,6.97314,10.432734,44.196037,2
914,19.992348,13.70006,8.733333,63.620945,0.067995,36.768421,2
884,10.94509,8.245854,-0.0,157.805785,1.24989,40.0,2
52,21.218071,10.19554,5.011175,44.253146,9.229389,34.4895,2
9,20.084017,14.362603,8.733333,181.288653,11.979483,31.981457,2
911,9.111009,6.758124,-0.0,165.314796,20.658068,40.0,2
605,11.421003,8.741864,-0.0,42.480979,9.090034,48.68256,2
245,20.422458,13.932812,8.733333,87.331328,10.805208,47.331552,2
874,15.680758,3.652875,-4.398136,197.687853,3.006333,26.758771,2
171,3.901165,3.521699,0.0,186.995817,5.371804,40.0,2
439,20.769023,10.427107,5.747137,116.904696,7.43258,30.576693,2
310,16.657337,2.247982,-4.335593,13.444532,13.392692,47.36468,2
862,11.633148,3.826427,-4.46262,120.052429,4.000482,38.454967,2
53,12.10853,9.82647,0.325684,167.411289,7.878824,39.334247,2
65,13.876582,13.363549,8.473727,51.052441,8.218733,30.674276,2
656,20.104903,8.07895,4.666667,185.171608,16.697432,45.302394,2
133,8.320241,2.727705,-5.588074,65.737922,10.419595,43.19722,2
42,18.491214,5.723377,4.833042,122.925392,10.158232,36.525665,2
577,18.139086,11.532814,8.521278,101.358905,1.154682,35.445769,2
69,4.716048,2.23941,0.0,145.036471,9.5353,40.0,2
226,15.025269,14.696226,8.659457,108.562623,11.530332,43.042743,2
413,11.84938,6.114288,-0.0,33.512186,8.864935,40.0,2
168,17.520796,14.342018,8.733333,192.480788,13.363147,37.806147,2
286,16.648049,9.148,4.670331,41.669197,18.178748,44.821347,2
401,14.230837,6.343285,3.901431,148.973571,10.735986,37.258383,2
82,13.817024,12.462429,8.461833,165.996486,16.825326,37.177427,2
151,8.833759,6.259006,-0.0,161.798053,19.544601,47.628033,2
353,14.116225,9.995083,3.761763,166.368502,20.563603,29.910106,2
256,19.266624,9.360901,4.685331,44.06202,3.855268,36.806333,2
19,18.813468,11.88311,8.710609,143.886551,18.220736,32.960275,2
449,20.998195,9.032557,4.667101,49.789894,21.603852,41.24459,2
806,14.621462,1.463106,-4.36266,106.456614,0.354636,41.428771,2
461,12.394333,2.638116,-4.385764,148.493951,12.143161,46.394246,2
414,18.316594,12.299718,8.733333,100.440123,11.220887,45.056469,2
434,16.979291,14.365409,8.733333,114.692718,1.544872,30.025072,2
240,15.241145,7.617874,4.68701,25.453207,6.134456,25.04378,2
176,20.464146,2.53485,-4.342494,111.711807,2.099824,39.213826,2
876,14.147642,5.249756,3.815389,64.188207,4.396351,48.559575,2
90,17.998655,8.517325,4.666667,53.976733,20.175248,42.607589,2
124,16.319912,11.623657,8.583405,10.772585,18.908562,29.902073,2
262,15.17729,13.27752,8.677381,127.864752,15.718376,46.36948,2
334,16.282209,14.760956,8.733333,64.830841,5.836638,37.363695,2
54,7.645853,2.439176,-6.397811,194.215046,10.757725,32.113758,2
695,9.706345,4.433008,-2.133271,13.855795,18.956448,48.533451,2
137,21.424109,13.039383,8.733333,117.403833,9.834161,28.707802,2
791,18.731472,8.243102,4.666667,6.955348,13.112477,44.46997,2
288,13.643919,12.891635,8.427612,191.23923,11.526848,29.352893,2
855,17.913132,1.784965,-4.333333,169.274578,5.631167,27.122605,2
199,12.848734,12.264416,8.443303,33.921763,18.3789,32.425929,2
395,10.717924,8.915344,-0.0,164.478801,6.775693,40.0,2
871,13.477877,12.610759,8.393752,115.210691,1.549892,29.784412,2
453,21.77068,6.936737,4.667511,160.104553,9.372899,25.165242,2
166,12.919736,1.979599,-4.405282,198.848602,11.603547,43.137171,2
556,8.448564,0.293664,-5.493752,119.975819,1.096961,31.304096,2
512,15.298598,9.709672,4.728601,131.771296,9.633674,30.093322,2
254,3.810674,3.473916,0.0,192.72244,9.747454,40.0,2
112,9.167442,1.257321,-5.098045,135.374219,17.939573,47.64639,2
383,18.318727,9.256363,4.676667,67.626463,10.043553,46.997032,2
752,13.986826,1.525041,-4.389112,101.967891,1.194542,43.490215,2
912,9.167442,1.257321,-5.098045,135.374219,17.939573,47.64639,2
272,18.057122,9.80636,4.743951,124.800111,10.457795,38.651933,2
672,13.393544,1.231068,-4.418301,179.495978,6.777692,26.644474,2
87,13.673311,11.358003,5.795235,150.445594,16.029435,41.34952,2
799,13.457415,11.975263,7.818706,104.948033,10.421636,37.262834,2
11,16.895326,2.364196,-4.337934,4.971047,16.729597,46.806638,2
93,10.93846,7.961963,-0.0,142.081737,1.51356,40.0,2
882,13.817024,12.462429,8.461833,165.996486,16.825326,37.177427,2
554,13.377386,10.560711,3.894246,115.976995,5.562782,41.998864,2
924,16.319912,11.623657,8.583405,10.772585,18.908562,29.902073,2
126,16.255938,13.030421,8.733333,90.274971,3.038649,39.884135,2
14,21.567229,7.280635,4.666667,194.299928,1.862282,25.17049,2
104,13.511758,7.927997,3.082556,12.205786,6.573939,32.481027,2
441,9.341854,3.821852,-5.347786,58.092498,0.300422,37.269828,2
858,11.796009,5.105786,-0.0,149.323444,5.588173,40.0,2
883,11.003418,8.778961,-0.0,171.751807,9.263526,40.0,2
801,18.907009,12.220855,8.733333,134.454047,17.972046,34.192304,2
37,16.56864,10.422429,5.728301,79.421769,8.995116,41.948075,2
825,19.304493,10.181027,4.982862,11.530872,16.143004,46.018998,2
917,17.621128,8.075137,4.666667,114.198215,0.501571,37.221759,2
227,17.732179,6.58305,4.690795,108.021166,2.644389,39.231452,2
629,20.136046,13.361282,8.733333,45.562141,13.649354,49.908553,2
341,18.14714,14.274457,8.733333,18.925774,11.593555,29.777609,2
842,18.491214,5.723377,4.833042,122.925392,10.158232,36.525665,2
314,15.591375,9.734872,4.733045,148.481014,18.211686,38.856281,2
602,16.73746,8.408393,4.666667,163.371035,7.019492,25.17049,2
713,11.448104,10.603761,3.737473,194.07458,7.830287,30.013619,2
203,21.970553,12.173707,8.733333,65.36793,20.749736,37.570388,2
814,21.567229,7.280635,4.666667,194.299928,1.862282,25.17049,2
444,19.387995,12.665882,8.733333,122.94791,12.022552,42.961076,2
829,12.618033,9.832168,1.569744,192.432206,8.777855,36.655909,2
788,14.246361,11.118811,6.701575,97.983032,3.934211,36.465359,2
33,18.108324,4.153845,-0.744046,186.579579,6.909362,38.470552,2
698,14.678335,9.722976,4.362719,18.479692,16.472434,47.848638,2
572,16.581092,14.239559,8.733333,158.009071,15.988312,40.0,2
812,16.306264,14.558892,8.733333,134.287359,18.817631,31.196184,2
222,16.89498,13.850695,8.733333,140.41329,18.911056,29.886601,2
55,17.913132,1.784965,-4.333333,169.274578,5.631167,27.122605,2
737,21.498653,8.95817,4.666667,127.17664,11.361513,42.461986,2
734,11.330041,11.044012,4.716686,59.880077,0.858505,41.581364,2
193,18.899776,7.301874,4.666667,160.184176,5.319309,25.17049,2
665,19.284999,4.054415,-2.725191,194.602725,2.085769,33.61696,2
115,19.459042,2.28567,-4.336124,26.762197,1.924314,27.107022,2
666,20.430161,3.12692,-4.367753,73.006525,9.921197,49.987367,2
875,19.766466,13.938954,8.733333,17.999763,18.884848,30.048193,2
720,6.99799,1.503323,-8.63303,85.558519,10.744352,46.84059,2
432,17.284915,14.154339,8.733333,152.652555,11.242179,27.361347,2
62,11.633148,3.826427,-4.46262,120.052429,4.000482,38.454967,2
707,15.065012,9.942121,4.767856,65.277627,10.615146,48.108942,2
907,11.209864,3.944569,-4.629273,165.546435,12.48907,49.011064,2
500,10.124033,9.201911,-0.0,126.38616,6.235772,47.429991,2
294,19.552764,0.430112,-4.333333,195.797093,21.111404,27.122605,2
615,13.582003,12.020214,8.414768,69.061572,3.099224,39.507003,2
119,12.224244,1.172633,-4.379033,29.531155,7.503429,26.866534,2
597,6.500011,2.845656,-8.639526,116.218646,1.422097,29.298988,2
376,16.731653,1.809174,-4.333333,41.546124,12.520443,48.947076,2
691,19.338935,2.008969,-4.333378,22.806007,10.771627,36.150897,2
502,17.374042,8.11109,4.666667,111.895481,7.87874,37.745104,2
694,12.278198,4.519591,-0.473203,14.042705,4.040865,39.032241,2
216,13.815802,2.921464,-4.397245,162.795385,6.577212,26.763804,2
406,21.580537,10.498318,6.032546,70.002784,5.289318,40.0,2
429,20.246235,6.861365,4.669901,160.215151,0.811305,25.150385,2
185,18.153602,10.301632,5.277444,116.038367,7.756322,33.548722,2
837,16.56864,10.422429,5.728301,79.421769,8.995116,41.948075,2
329,16.622419,9.852898,4.752172,149.229589,11.060418,35.698251,2
575,8.050353,6.579675,-0.0,11.819063,4.498837,40.0,2
359,17.779675,14.986206,8.733333,91.285073,7.390046,39.465507,2
241,6.981429,1.282737,-8.634364,1.729538,12.813491,35.755334,2
581,21.95501,7.716352,4.666667,150.338918,2.014279,25.17049,2
27,15.360904,11.146987,8.696152,56.964745,8.356456,33.697171,2
237,11.177111,4.450138,-1.738763,6.077054,4.762371,36.254823,2
908,21.790781,9.811186,4.744786,38.197288,19.532941,38.674387,2
306,17.293327,1.45095,-4.333333,163.800117,2.411917,27.122605,2
798,3.232797,1.327912,0.0,147.895901,0.30348,40.0,2
248,15.814061,8.677876,4.668155,9.92638,6.321691,25.161239,2
476,12.471489,8.643141,1.250697,180.933296,10.746685,43.748555,2
252,9.125805,8.202086,-0.0,168.27382,4.480882,40.0,2
409,4.999363,1.032091,0.0,10.262751,21.343182,40.0,2
51,6.10056,4.140376,-4.094402,128.463047,19.839021,41.33747,2
728,16.744331,13.577303,8.733333,106.632648,19.711336,37.832021,2
5,10.955766,9.485389,-0.0,1.95173,14.033748,68.333333,3
7,10.037773,4.177473,-3.780947,55.878393,19.711002,50.696989,3
10,18.862776,14.473328,8.733333,78.536915,13.341729,63.47095,3
16,3.841922,2.128295,0.0,90.064763,7.303765,68.268108,3
17,12.069793,6.326419,0.211387,116.49406,18.47449,62.226541,3
22,8.427097,0.535675,-5.509081,74.769533,19.357439,69.419681,3
32,3.745589,0.477493,0.0,68.328821,7.172754,66.339246,3
44,18.006788,11.927999,8.722314,114.652077,16.570412,51.82973,3
45,21.317025,2.803089,-4.352375,157.945972,15.400939,67.990734,3
47,17.324761,6.683793,4.681215,89.603943,14.957903,71.874432,3
50,18.320822,11.3203,8.617869,99.257777,12.288441,51.822081,3
59,12.387536,8.779016,1.056502,47.386077,9.486806,50.144025,3
60,4.051338,3.357179,0.0,191.469056,15.45566,68.333333,3
70,6.22323,3.862624,-8.40181,45.977216,16.308688,50.358357,3
72,3.956451,3.814233,0.0,162.125621,18.641336,55.267187,3
73,16.354706,12.214272,8.733333,80.768674,14.957365,68.308631,3
77,5.022027,2.948929,-8.620209,102.281788,13.361478,59.889172,3
80,9.100542,7.099333,-0.0,111.31115,0.124367,55.439661,3
81,6.923889,5.274893,-0.0,105.87198,16.972673,72.608126,3
85,16.374603,13.757905,8.733333,63.566611,12.886434,55.577327,3
86,9.892307,4.287585,-3.011415,90.441491,3.831415,55.818306,3
91,12.731722,1.137814,-4.397289,104.927469,16.68028,61.873631,3
95,21.311279,14.01016,8.733333,58.291426,16.215598,57.538745,3
96,16.119228,1.948593,-4.333333,170.071467,15.327727,67.989083,3
98,11.729488,7.04086,-0.0,127.855229,11.041875,53.286788,3
99,3.805337,0.178531,0.0,51.07406,9.36093,54.637262,3
102,13.6332,11.914268,6.971202,116.943724,14.757536,52.869162,3
109,15.0284,10.338218,5.396578,88.505992,18.544884,55.87093,3
120,19.426052,6.640174,4.685234,95.215944,11.909787,55.664525,3
127,12.842428,1.266538,-4.402501,76.529246,11.171577,55.821514,3
130,16.294144,12.001027,8.733333,106.469987,15.3052,57.60429,3
131,8.410331,6.471207,-0.0,142.331341,13.813892,66.823875,3
138,14.787486,8.695569,4.475003,82.7773,12.926568,63.647739,3
139,11.554985,8.247903,-0.0,61.827285,19.307951,68.757684,3
144,9.213538,7.698743,-0.0,156.229054,18.938202,53.507458,3
148,3.834958,1.849784,0.0,84.845342,5.048313,68.333333,3
152,14.900497,0.744816,-4.353421,71.301787,5.129689,50.060119,3
154,18.215525,14.171808,8.733333,118.198291,15.658172,52.250799,3
160,2.411439,1.668041,0.0,189.264998,14.185469,68.333333,3
164,14.428594,6.058682,4.081164,99.589763,13.703368,62.45581,3
169,11.044931,8.628129,-0.0,135.788202,12.944062,60.984038,3
174,20.533068,0.231052,-4.333333,79.25805,13.394072,67.264235,3
180,10.688896,6.763856,-0.0,107.013421,0.196131,57.361685,3
186,16.518601,2.752667,-4.34996,106.19289,13.055252,58.898138,3
188,14.670875,9.384278,4.35489,108.110085,14.688999,58.944374,3
189,15.726928,11.703412,8.631511,86.396122,14.256597,68.305333,3
195,14.437108,6.701756,4.114688,95.694895,18.862229,55.611909,3
197,21.294236,7.62763,4.666667,73.818338,21.385962,53.043578,3
202,11.474248,5.679141,-0.0,39.014307,12.009497,58.134226,3
205,16.182346,5.260907,4.702901,94.220373,17.74227,57.267995,3
206,18.87351,14.085023,8.733333,80.793874,13.230773,62.754545,3
208,10.207085,8.252345,-0.0,193.784999,17.582071,59.224168,3
209,9.655407,9.337126,-0.0,81.491148,1.090425,68.333333,3
211,6.59266,3.116134,-8.586166,123.065019,14.37605,68.190337,3
212,17.206194,4.518695,2.39923,75.322216,10.772418,61.136095,3
214,19.0621,3.457322,-4.386656,156.970485,16.466778,59.391079,3
215,19.518936,12.664632,8.733333,92.990857,12.492505,56.547313,3
218,21.171572,2.560621,-4.343262,85.847709,19.504403,72.975434,3
223,7.813469,6.453111,-0.0,75.49102,0.607838,68.333333,3
230,12.222486,6.130798,0.639517,36.396093,18.289915,56.005046,3
235,17.254007,3.326201,-4.37879,128.548348,14.041362,71.385085,3
238,15.410189,4.781675,3.62109,41.694045,17.296414,52.477134,3
239,15.361801,6.362501,4.718337,90.993229,15.907979,70.495031,3
251,21.918004,14.446328,8.733333,48.216811,15.348291,52.949083,3
258,20.158039,5.932728,4.791327,107.357561,13.561269,56.32659,3
260,19.314131,14.81973,8.733333,69.51343,12.312914,56.922969,3
265,3.675054,1.480684,0.0,143.127081,17.057355,61.464267,3
266,15.068393,3.928068,-4.417573,115.547775,13.369993,62.465762,3
267,20.976069,5.030353,4.667477,86.659795,20.856052,53.037177,3
271,20.889893,1.601428,-4.333333,126.666716,16.988548,57.657303,3
273,21.829361,7.412609,4.666667,65.588319,14.97979,65.892341,3
278,10.032391,5.012446,-0.0,46.448029,0.652691,51.790759,3
282,17.693041,11.161114,8.695623,81.491902,12.219758,56.745452,3
287,15.783025,9.264996,4.677275,88.188655,21.80647,52.959701,3
290,21.948687,8.650823,4.666667,94.152649,16.258481,65.299087,3
295,14.010473,7.348521,3.667857,56.65358,14.219613,61.2555,3
299,11.984151,7.507074,-0.0,122.173796,0.326785,50.102339,3
303,0.845878,0.636467,0.0,69.252143,1.313203,67.413142,3
304,18.718719,1.071682,-4.333333,83.725083,14.476667,73.00879,3
312,11.605172,7.778924,-0.0,99.515402,2.917524,61.060445,3
316,10.399282,6.806966,-0.0,31.300369,18.33367,56.663632,3
317,9.233793,6.485873,-0.0,91.461744,4.48174,66.913924,3
321,4.693784,2.600829,0.0,179.084703,18.839717,54.147881,3
322,8.804478,5.864067,0.0,116.503705,19.795072,60.118852,3
327,9.299991,7.903137,-0.0,81.546162,10.326657,69.388729,3
332,9.253512,6.474768,-0.0,121.191811,19.150458,58.383253,3
333,7.61059,0.232307,-6.464851,50.896169,13.264904,51.820618,3
335,12.451661,2.507526,-4.387164,80.358184,19.025657,72.827912,3
336,20.0892,1.593245,-4.333333,81.274664,1.278408,50.161879,3
338,4.903786,2.971776,0.0,121.960365,15.888612,73.51449,3
343,21.948255,0.790155,-4.333333,153.919386,17.123934,51.510237,3
347,10.113722,8.218064,-0.0,164.815643,19.022796,52.904294,3
350,21.401483,14.745787,8.733333,61.873848,13.148399,56.101669,3
351,16.993796,4.521824,2.415721,104.60596,10.546897,52.378563,3
355,11.91003,10.471583,3.369894,111.399652,15.595998,62.371289,3
356,18.766464,9.997919,4.777408,52.592807,16.350853,55.389495,3
360,17.138249,2.566816,-4.343447,76.913379,0.095372,50.110675,3
361,18.45543,0.489012,-4.333333,107.720288,18.218103,50.141867,3
366,10.974587,5.533748,-0.0,105.711818,6.368667,57.95309,3
373,21.478232,2.863855,-4.354945,81.902987,19.776674,72.936179,3
378,3.986805,3.392815,0.0,65.161253,7.668649,63.219783,3
382,8.421348,4.35661,-2.555411,108.659887,16.291585,72.882819,3
384,15.234509,3.979214,-4.420571,166.466732,14.701485,67.998156,3
385,18.055778,12.365644,8.733333,110.514436,15.383414,55.79483,3
389,14.73632,8.76104,4.421586,109.280379,14.571738,58.355998,3
390,6.527014,1.616535,-8.668562,69.33635,19.259099,66.220445,3
396,18.463038,0.337689,-4.333333,5.0301,14.765607,50.161879,3
